"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
78988,200,ブランシェＳ                            ,式　,1,680,680,                    ,2014/6/20,
78988,201,ディアスＡＫＩＨＯ                      ,式　,1,680,680,                    ,2014/6/20,
78988,202,シャーメゾン岸宮                        ,式　,1,486,486,                    ,2014/6/20,
78988,203,シャンブルＭ                            ,式　,1,950,950,                    ,2014/6/20,
78988,204,シャーメゾン幸輝                        ,式　,1,1145,1145,                    ,2014/6/20,
78988,205,ボナール千且                            ,式　,1,756,756,                    ,2014/6/20,
78988,206,イマージュ浜の宮                        ,式　,1,486,486,                    ,2014/6/20,
78988,207,ヴィラ天神崎                            ,式　,1,918,918,                    ,2014/6/20,
78988,208,シャーメゾンフクイ                      ,式　,1,486,486,                    ,2014/6/20,
78988,209,アヴェンヌ太田                          ,式　,1,1102,1102,                    ,2014/6/20,
78988,210,メゾネット松島                          ,式　,1,486,486,                    ,2014/6/20,
78988,211,シャーメゾン今福                        ,式　,1,486,486,                    ,2014/6/20,
78988,212,イマージュ浜の宮Ⅱ                      ,式　,1,680,680,                    ,2014/6/20,
78988,213,ＫＹＡＲＡ　ＭＡＩＳＯＮ　Ⅱ            ,式　,1,486,486,                    ,2014/6/20,
78988,214,シャーメゾン西浜Ａ                      ,式　,1,680,680,                    ,2014/6/20,
78988,215,和歌浦ガーデンテラス                    ,式　,1,1296,1296,                    ,2014/6/20,
78988,216,シャーメゾン彩都Ａ                      ,式　,1,680,680,                    ,2014/6/20,
78988,217,シャーメゾンロイヤルヒルズⅠ            ,式　,1,486,486,                    ,2014/6/20,
78988,218,シャーメゾン下津野                      ,式　,1,1145,1145,                    ,2014/6/20,
78988,219,シャーメゾン砂山南                      ,式　,1,5800,5800,                    ,2014/6/20,
79018,1,エアコン取付工事（３馬力１台）          ,式　,1,240000,240000,                    ,2014/6/20,
79078,1,差動式スポット型感知器2種(ヘッドのみ）  ,個　,10,1480,14800,                    ,2014/6/20,
79004,1,LED照明2台取替                          ,式　,1,32000,32000,                    ,2014/6/19,
79019,1,ＪＡならけん牧野農産物直売所            ,　　,      ,         ,          ,                    ,2014/6/19,
79019,2,光電式スポット型感知器2種               ,個　,3,9420,28260,                    ,2014/6/19,
79019,3,光電式スポット型感知器2種（既設）       ,個　,6,         ,          ,                    ,2014/6/19,
79019,4,総合盤（既設）                          ,台　,1,         ,          ,                    ,2014/6/19,
79019,5,工事費                                  ,式　,1,32000,32000,                    ,2014/6/19,
79019,6,試験調整費                              ,式　,1,10000,10000,                    ,2014/6/19,
79019,7,消耗品雑材費                            ,式　,1,1000,1000,                    ,2014/6/19,
79019,8,諸経費                                  ,式　,1,3740,3740,                    ,2014/6/19,
79019,9,                                        ,　　,      ,         ,          ,                    ,2014/6/19,
79019,10,消防設備保守点検                        ,式　,1,10000,10000,                    ,2014/6/19,
79119,1,ほうらい苑                              ,　　,      ,         ,          ,                    ,2014/6/19,
79119,2,消防設備保守点検（機器点検）            ,式　,1,50000,50000,                    ,2014/6/19,
79021,1,パーラーゴリラ　様                      ,　　,      ,         ,          ,                    ,2014/6/18,
79021,2,消防設備保守点検                        ,式　,1,50000,50000,                    ,2014/6/18,
78991,1,グリーンハイツ狐島　107号室             ,　　,      ,         ,          ,                    ,2014/6/17,
78991,2,住警器(取付費込)                        ,個　,1,3700,3700,                    ,2014/6/17,
79117,1,岬消防署　消防設備保守点検（機器点検）  ,式　,1,35000,35000,                    ,2014/6/17,
79157,1,6/2～16　りんくうプレミアムアウトレット ,　　,      ,         ,          ,                    ,2014/6/16,
79157,2,1525区　消防設備工事                    ,式　,1,2120000,2120000,                    ,2014/6/16,
78998,1,光電式ｽﾎﾟｯﾄ型感知器2種(SLV-2RL)ﾍﾞｰｽ共   ,個　,1,9000,9000,                    ,2014/6/16,
78992,1,東高松一戸建                            ,　　,      ,         ,          ,                    ,2014/6/16,
78992,2,住警器(取付費込)                        ,個　,2,3700,7400,                    ,2014/6/16,
79057,1,株式会社カツラギロジテム                ,　　,      ,         ,          ,                    ,2014/6/16,
79057,2,消防設備保守点検（総合）                ,式　,1,50000,50000,                    ,2014/6/16,
79057,3,消火器10型　処分費                      ,本　,3,700,2100,                    ,2014/6/16,
78990,1,静香産業株式会社                        ,　　,      ,         ,          ,                    ,2014/6/15,
78990,2,クーラー取付工事                        ,式　,1,25000,25000,                    ,2014/6/15,
79000,1,スーパーネゴロ岩出店                    ,　　,      ,         ,          ,                    ,2014/6/12,
79000,2,粉末ABC消火器10型                       ,本　,1,4000,4000,                    ,2014/6/12,
79000,3,消火器処分費                            ,本　,1,700,700,                    ,2014/6/12,
79006,1,御社　消防設備保守点検後改修工事        ,式　,1,54180,54180,                    ,2014/6/12,
79056,1,永楽福祉会本部棟・ケアハウス永楽        ,　　,      ,         ,          ,                    ,2014/6/12,
79056,2,特別養護老人ホーム第1・第2永楽荘        ,　　,      ,         ,          ,                    ,2014/6/12,
79056,3,上記4件　消防設備保守点検               ,　　,      ,         ,          ,                    ,2014/6/12,
79056,4,総合点検                                ,式　,1,125000,125000,                    ,2014/6/12,
79056,5,防火対象物点検                          ,式　,1,60000,60000,                    ,2014/6/12,
79173,1,よってって貴志川店・ふれあい館          ,　　,      ,         ,          ,                    ,2014/6/11,
79173,2,消防設備保守点検（総合・防火対象物点検）,式　,1,35000,35000,                    ,2014/6/11,
78972,1,プリシェール三樹　201号室               ,　　,      ,         ,          ,                    ,2014/6/10,
78972,2,住警器(取付費込)                        ,個　,1,3700,3700,                    ,2014/6/10,
78973,1,グリーンフル夏目　105号室               ,　　,      ,         ,          ,                    ,2014/6/10,
78973,2,住警器(取付費込)                        ,個　,1,3700,3700,                    ,2014/6/10,
