"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
87921,215,シャーメゾン笠松                        ,式　,1,770,770,                    ,2020/12/20,
87921,216,パークハイツ                            ,式　,1,495,495,                    ,2020/12/20,
87921,217,サニーハイツ向島                        ,式　,1,495,495,                    ,2020/12/20,
87921,218,リバーサイド湯浅                        ,式　,1,770,770,                    ,2020/12/20,
87921,219,ラガール湯浅                            ,式　,1,495,495,                    ,2020/12/20,
87921,220,五月ハイツ                              ,式　,1,1386,1386,                    ,2020/12/20,
87921,221,アン・セリジェ                          ,式　,1,770,770,                    ,2020/12/20,
87921,222,ブランシェ前田                          ,式　,1,770,770,                    ,2020/12/20,
87921,223,シャーメゾン青木                        ,式　,1,770,770,                    ,2020/12/20,
87921,224,フォーナス                              ,式　,1,968,968,                    ,2020/12/20,
87921,225,パレスデュオ・照（テラス）              ,式　,1,770,770,                    ,2020/12/20,
87921,226,シャーメゾンハーヴェスト                ,式　,1,770,770,                    ,2020/12/20,
87921,227,クレール松ヶ丘                          ,式　,1,495,495,                    ,2020/12/20,
87921,228,クレール                                ,式　,1,770,770,                    ,2020/12/20,
87921,229,アン・セリジェ　Ⅱ                      ,式　,1,495,495,                    ,2020/12/20,
87921,230,フレグランス二里ヶ浜                    ,式　,1,770,770,                    ,2020/12/20,
87921,231,アベニール                              ,式　,1,770,770,                    ,2020/12/20,
87921,232,ディアス赤坂                            ,式　,1,770,770,                    ,2020/12/20,
87921,233,カサ・フィオーレＦＧ                    ,式　,1,770,770,                    ,2020/12/20,
87921,234,シャーメゾン安上                        ,式　,1,968,968,                    ,2020/12/20,
87921,235,フローラ                                ,式　,1,770,770,                    ,2020/12/20,
87921,236,ワイズコート                            ,式　,1,495,495,                    ,2020/12/20,
87921,237,シャーメゾン西高松                      ,式　,1,495,495,                    ,2020/12/20,
87921,238,シャーメゾン木ノ本                      ,式　,1,693,693,                    ,2020/12/20,
87921,239,ブランシェＳ                            ,式　,1,693,693,                    ,2020/12/20,
87921,240,ディアスＡＫＩＨＯ                      ,式　,1,693,693,                    ,2020/12/20,
87921,241,シャンブルＭ                            ,式　,1,968,968,                    ,2020/12/20,
87921,242,シャーメゾン幸輝                        ,式　,1,1166,1166,                    ,2020/12/20,
87921,243,ボナール千且                            ,式　,1,770,770,                    ,2020/12/20,
87921,244,イマージュ浜の宮                        ,式　,1,495,495,                    ,2020/12/20,
87921,245,ヴィラ天神崎                            ,式　,1,935,935,                    ,2020/12/20,
87921,246,シャーメゾンフクイ                      ,式　,1,495,495,                    ,2020/12/20,
87921,247,アヴェンヌ太田                          ,式　,1,1122,1122,                    ,2020/12/20,
87921,248,メゾネット松島                          ,式　,1,495,495,                    ,2020/12/20,
87921,249,シャーメゾン今福                        ,式　,1,495,495,                    ,2020/12/20,
87921,250,イマージュ浜の宮Ⅱ                      ,式　,1,693,693,                    ,2020/12/20,
87921,251,シャーメゾン元町奉行                    ,式　,1,220,220,                    ,2020/12/20,
87921,252,シャーメゾン松ヶ丘                      ,式　,1,220,220,                    ,2020/12/20,
87921,253,シャーメゾン西浜Ａ                      ,式　,1,693,693,                    ,2020/12/20,
87921,254,和歌浦ガーデンテラス                    ,式　,1,1320,1320,                    ,2020/12/20,
87921,255,シャーメゾン彩都Ａ                      ,式　,1,693,693,                    ,2020/12/20,
87921,256,シャーメゾンロイヤルヒルズⅠ            ,式　,1,495,495,                    ,2020/12/20,
87921,257,シャーメゾン下津野                      ,式　,1,1166,1166,                    ,2020/12/20,
87953,1,コーポタニコシ　２０３号室              ,　　,      ,         ,          ,                    ,2020/12/19,
87953,2,住警器(取付費込)                        ,台　,1,3000,3000,12月19日,2020/12/19,
88037,1,ヒダカヤ神前店                          ,　　,      ,         ,          ,                    ,2020/12/19,
88037,2,ボード張替えに伴う感知器撤去及び取付工事,式　,1,10000,10000,                    ,2020/12/19,
88051,1,三菱電機冷熱応用システム㈱ 矢田工場     ,　　,      ,         ,          ,                    ,2020/12/18,
88051,2,消防設備保守点検（総合点検）            ,式　,1,50000,50000,R2.12.18,2020/12/18,
88105,1,千代マンション８号館　０７０６号室      ,　　,      ,         ,          ,                    ,2020/12/18,
88105,2,調査費及び取替費                        ,式　,1,20000,20000,R2.12.18,2020/12/18,
88347,1,消防設備保守点検（総合点検）            ,式　,1,45000,45000,R2.12.18,2020/12/18,
88346,1,消防設備保守点検（総合点検）            ,式　,1,15000,15000,R2.12.18,2020/12/18,
87965,1,小倉ポンプ場                            ,　　,      ,         ,          ,                    ,2020/12/17,
87965,2,精算プリンター取替                      ,式　,1,115000,115000,12/17完了           ,2020/12/17,
88147,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2020/12/17,
88147,2,医療法人　廣井皮膚泌尿器科(総合点検)    ,式　,1,30000,30000,R2.12.17,2020/12/17,
88000,1,令和2年度病修第178号                    ,　　,      ,         ,          ,                    ,2020/12/17,
88000,2,中央棟9階デイルーム排煙口修繕           ,式　,1,83000,83000,12月17日,2020/12/17,
88020,1,トランスコスモス㈱様                    ,　　,      ,         ,          ,                    ,2020/12/17,
88020,2,自動火災報知設備工事                    ,式　,1,878000,878000,10/1～12/17         ,2020/12/17,
87974,1,粉末ABC消火器10型                       ,本　,1,3500,3500,12月16日,2020/12/16,
88236,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2020/12/16,
88236,2,ＪＡ牧野農産物直売所(機器点検)          ,式　,1,10000,10000,R.12/16             ,2020/12/16,
87962,1,エアコン室外機移設に伴う撤去工事        ,式　,1,20000,20000,10/23・12/17        ,2020/12/16,
88086,1,消防設備保守点検（機器点検）            ,式　,1,75000,75000,R2.12.16,2020/12/16,
87964,1,野島運送                                ,　　,      ,         ,          ,                    ,2020/12/15,
87964,2,エアコン取付工事                        ,式　,1,30000,30000,12月15日,2020/12/15,
87923,1,国保野上厚生総合病院                    ,　　,      ,         ,          ,                    ,2020/12/15,
87923,2,産廃費                                  ,式　,1,125855,125855,                    ,2020/12/15,
87923,3,※明細別紙参照                          ,　　,      ,         ,          ,                    ,2020/12/15,
87924,1,国保野上厚生総合病院                    ,　　,      ,         ,          ,                    ,2020/12/15,
87924,2,機械搬出搬入工事                        ,　　,      ,         ,          ,                    ,2020/12/15,
87924,3,コンデンサー入替工事                    ,式　,1,200000,200000,                    ,2020/12/15,
87924,4,リフター及びステージ組立                ,式　,1,40000,40000,                    ,2020/12/15,
87924,5,養生材                                  ,式　,1,10000,10000,                    ,2020/12/15,
87924,6,                                        ,　　,      ,         ,          ,                    ,2020/12/15,
