"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
83198,2,住警器(取付費込)                        ,台　,2,3700,7400,                    ,2017/5/21,
83199,1,ひらたパークハイツ　306号室             ,　　,      ,         ,          ,5月21日,2017/5/21,
83199,2,住警器(取付費込)                        ,台　,3,3700,11100,                    ,2017/5/21,
83110,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2017/5/20,
83110,2,グランディール21（総合点検）            ,式　,1,37140,37140,1月22日,2017/5/20,
83110,3,グリーンフル中島（総合点検）            ,式　,1,25280,25280,2月4日,2017/5/20,
83110,4,セレナ中島（総合点検）                  ,式　,1,26640,26640,2月14日,2017/5/20,
83110,5,ディアス川畑                            ,式　,1,55440,55440,3月20日,2017/5/20,
83110,6,グリーンマンションⅠ・Ⅱ（総合点検）    ,式　,1,25400,25400,3月27日,2017/5/20,
83110,7,クレールレーブ（総合点検）              ,式　,1,5700,5700,4月24日,2017/5/20,
83134,1,東淀川区相川マンション新築工事          ,　　,      ,         ,          ,                    ,2017/5/20,
83134,2,機器　追加                              ,式　,1,177000,177000,                    ,2017/5/20,
83136,1,ＪＡながみね　しもつ総合選果場増築工事  ,　　,      ,         ,          ,                    ,2017/5/20,
83136,2,使用開始届作成費                        ,式　,1,15000,15000,                    ,2017/5/20,
83121,1,小人町　宝石店　冷媒管ラッキング工事    ,式　,1,40000,40000,                    ,2017/5/20,
83092,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2017/5/20,
83092,2,シャーメゾンオーキッド                  ,式　,1,756,756,                    ,2017/5/20,
83092,3,メゾンクレール                          ,式　,1,486,486,                    ,2017/5/20,
83092,4,フォーレスロ―カット                    ,式　,1,1296,1296,                    ,2017/5/20,
83092,5,シャーメゾン府中                        ,式　,1,486,486,                    ,2017/5/20,
83092,6,ヴィオス神前                            ,式　,1,486,486,                    ,2017/5/20,
83092,7,ヴィオトープ                            ,式　,1,756,756,                    ,2017/5/20,
83092,8,ジュリアード松江                        ,式　,1,756,756,                    ,2017/5/20,
83092,9,シャーメゾンうの                        ,式　,1,486,486,                    ,2017/5/20,
83092,10,シャーメゾン広川                        ,式　,1,486,486,                    ,2017/5/20,
83092,11,メゾン・ルテシィアⅡ                    ,式　,1,486,486,                    ,2017/5/20,
83092,12,シャーメゾン岩出                        ,式　,1,691,691,                    ,2017/5/20,
83092,13,シャーメゾン黒江                        ,式　,1,486,486,                    ,2017/5/20,
83092,14,シャーメゾン野田                        ,式　,1,724,724,                    ,2017/5/20,
83092,15,フロントパディーⅡ                      ,式　,1,724,724,                    ,2017/5/20,
83092,16,キャラ21                                ,式　,1,810,810,                    ,2017/5/20,
83092,17,シャーメゾン名高                        ,式　,1,2030,2030,                    ,2017/5/20,
83092,18,シャーメゾン尾崎                        ,式　,1,1458,1458,                    ,2017/5/20,
83092,19,シャーメゾン有田                        ,式　,1,810,810,                    ,2017/5/20,
83092,20,シャーメゾン中島                        ,式　,1,756,756,                    ,2017/5/20,
83092,21,グリーンルーフ                          ,式　,1,648,648,                    ,2017/5/20,
83092,22,グリーンルーフ                          ,式　,1,648,648,                    ,2017/5/20,
83092,23,タウニィ寿里                            ,式　,1,1296,1296,                    ,2017/5/20,
83092,24,フォーブル木ノ本                        ,式　,1,1145,1145,                    ,2017/5/20,
83092,25,ラベニュー城山                          ,式　,1,756,756,                    ,2017/5/20,
83092,26,フレグランス吹上                        ,式　,1,486,486,                    ,2017/5/20,
83092,27,メゾン南方                              ,式　,1,1026,1026,                    ,2017/5/20,
83092,28,ラベニュー岩橋                          ,式　,1,1145,1145,                    ,2017/5/20,
83092,29,タウニー山村                            ,式　,1,756,756,                    ,2017/5/20,
83092,30,ラベニュー谷口                          ,式　,1,1296,1296,                    ,2017/5/20,
83092,31,タウニィ酒井                            ,式　,1,680,680,                    ,2017/5/20,
83092,32,フレグランス畑屋敷                      ,式　,1,486,486,                    ,2017/5/20,
83092,33,フォーブル苗代                          ,式　,1,680,680,                    ,2017/5/20,
83092,34,フォーブル若葉                          ,式　,1,756,756,                    ,2017/5/20,
83092,35,フォーブル松見                          ,式　,1,1296,1296,                    ,2017/5/20,
83092,36,ラベニューコスモ                        ,式　,1,756,756,                    ,2017/5/20,
83092,37,タウニィ紀ノ川                          ,式　,1,680,680,                    ,2017/5/20,
83092,38,タウニィ料理松                          ,式　,1,1102,1102,                    ,2017/5/20,
83092,39,アメニティ太田                          ,式　,1,756,756,                    ,2017/5/20,
83092,40,タウニィ清水                            ,式　,1,756,756,                    ,2017/5/20,
83092,41,タウニィ浜代                            ,式　,1,950,950,                    ,2017/5/20,
83092,42,タウニィ浜代2                           ,式　,1,680,680,                    ,2017/5/20,
83092,43,フォーブルさち                          ,式　,1,1372,1372,                    ,2017/5/20,
83092,44,タウニィ美園                            ,式　,1,680,680,                    ,2017/5/20,
83092,45,フレグランス松江                        ,式　,1,486,486,                    ,2017/5/20,
83092,46,セキワガーデンハウス春日                ,式　,1,950,950,                    ,2017/5/20,
83092,47,ラベニュー根来                          ,式　,1,680,680,                    ,2017/5/20,
83092,48,シローズフレグランス                    ,式　,1,756,756,                    ,2017/5/20,
83092,49,ドミールクルス                          ,式　,1,1296,1296,                    ,2017/5/20,
83092,50,グリーンビレッジ21                      ,式　,1,2106,2106,                    ,2017/5/20,
83092,51,サニーハイツひまわり                    ,式　,1,1296,1296,                    ,2017/5/20,
83092,52,パールハイツ有田                        ,式　,1,950,950,                    ,2017/5/20,
83092,53,フレグランス小林                        ,式　,1,486,486,                    ,2017/5/20,
83092,54,フレグランス延時                        ,式　,1,486,486,                    ,2017/5/20,
83092,55,フレグランス畑毛                        ,式　,1,1296,1296,                    ,2017/5/20,
83092,56,フレグランス藤井                        ,式　,1,756,756,                    ,2017/5/20,
83092,57,フレグランス山崎                        ,式　,1,1145,1145,                    ,2017/5/20,
83092,58,フレグランス森澤                        ,式　,1,1296,1296,                    ,2017/5/20,
83092,59,フレグランス中松江                      ,式　,1,680,680,                    ,2017/5/20,
83092,60,ガーデンハイツ箕島                      ,式　,1,680,680,                    ,2017/5/20,
83092,61,アドザックス吉田                        ,式　,1,486,486,                    ,2017/5/20,
83092,62,石津ハイツ                              ,式　,1,1026,1026,                    ,2017/5/20,
83092,63,フォーブル石野                          ,式　,1,756,756,                    ,2017/5/20,
83092,64,フレグランス翠                          ,式　,1,2311,2311,                    ,2017/5/20,
83092,65,アドザックス吉田Ｂ棟                    ,式　,1,486,486,                    ,2017/5/20,
83092,66,マリポーサ前田                          ,式　,1,486,486,                    ,2017/5/20,
83092,67,フレグランス巴                          ,式　,1,1458,1458,                    ,2017/5/20,
83092,68,フレグランス堀止                        ,式　,1,486,486,                    ,2017/5/20,
83092,69,フレグランス六十谷                      ,式　,1,756,756,                    ,2017/5/20,
83092,70,フレグランス木ノ本                      ,式　,1,486,486,                    ,2017/5/20,
83092,71,フレグランス今吉                        ,式　,1,1145,1145,                    ,2017/5/20,
83092,72,フレグランス矢野                        ,式　,1,1026,1026,                    ,2017/5/20,
83092,73,フレグランス平田                        ,式　,1,486,486,                    ,2017/5/20,
83092,74,フレグランス築港                        ,式　,1,486,486,                    ,2017/5/20,
